Date,Location,ShortName,LongName,Census2019,Administered_Dose2,Series_Complete_18Plus,Series_Complete_Pop_Pct
2021-07-18,VT,VTA,Vermont,623989,,393535,66.9
2021-07-18,WA,WAA,Washington,7614893,,4080936,56.6
2021-07-18,WI,WIA,Wisconsin,5822434,,2843667,51.1
2021-07-18,WV,WVA,West Virginia,1792147,,668963,38.8
2021-07-18,WY,WYA,Wyoming,578759,,202366,36.0
2021-07-18,LTC,LTC,Long Term Care,,,,
2021-07-19,US,USA,United States,331996199,,153693698,48.6
2021-07-19,AK,AKA,Alaska,731545,,311265,45.0
2021-07-19,AL,ALA,Alabama,4903185,,1618086,33.7
2021-07-19,AR,ARA,Arkansas,3017804,,1031619,35.4
2021-07-19,AS,ASA,American Samoa,55689,,21197,40.5
2021-07-19,AZ,AZA,Arizona,7278717,,3089192,44.5
2021-07-19,BP2,BP2,Bureau of Prisons,0,,98725,0.0
2021-07-19,CA,CAA,California,39512223,,19237175,51.8
2021-07-19,CO,COA,Colorado,5758736,,2902574,53.5
2021-07-19,CT,CTA,Connecticut,3565287,,2094476,62.4
2021-07-19,DC,DCA,District of Columbia,705749,,371158,54.1
2021-07-19,DD2,DD2,Dept of Defense,0,,1863407,0.0
2021-07-19,DE,DEA,Delaware,973764,,480732,51.8
2021-07-19,FL,FLA,Florida,21477737,,9924383,47.8
2021-07-19,FM,FMA,Federated States of Micronesia,103643,,28124,27.2
2021-07-19,GA,GAA,Georgia,10617423,,3881768,37.9
2021-07-19,GU,GUA,Guam,165768,,88085,57.6
2021-07-19,HI,HIA,Hawaii,1415872,,715975,53.0
2021-07-19,IA,IAA,Iowa,3155070,,1479774,49.0
2021-07-19,ID,IDA,Idaho,1787065,,659409,36.9
2021-07-19,IH2,IH2,Indian Health Svc,2082813,,634809,32.4
2021-07-19,IL,ILA,Illinois,12671821,,5712713,47.7
2021-07-19,IN,INA,Indiana,6732219,,2812972,43.6
2021-07-19,KS,KSA,Kansas,2913314,,1206326,43.1
2021-07-19,KY,KYA,Kentucky,4467673,,1929152,44.8
2021-07-19,LA,LAA,Louisiana,4648794,,1642757,36.2
2021-07-19,MA,MAA,Massachusetts,6892503,,4091137,63.2
2021-07-19,MD,MDA,Maryland,6045680,,3292881,57.9
2021-07-19,ME,MEA,Maine,1344212,,804397,62.8
2021-07-19,MH,MHA,Marshall Islands,58413,,16946,29.1
2021-07-19,MI,MIA,Michigan,9986857,,4597890,48.2
2021-07-19,MN,MNA,Minnesota,5639632,,2823211,53.1
2021-07-19,MO,MOA,Missouri,6137428,,2380288,40.3
2021-07-19,MP,MPA,Northern Mariana Islands,56882,,26114,49.8
2021-07-19,MS,MSA,Mississippi,2976149,,983546,33.8
2021-07-19,MT,MTA,Montana,1068778,,451814,43.9
2021-07-19,NC,NCA,North Carolina,10488084,,4317482,43.1
2021-07-19,ND,NDA,North Dakota,762062,,292563,39.7
2021-07-19,NE,NEA,Nebraska,1934408,,900583,48.9
2021-07-19,NH,NHA,New Hampshire,1359711,,746775,57.7
2021-07-19,NJ,NJA,New Jersey,8882190,,4802242,57.1
2021-07-19,NM,NMA,New Mexico,2096829,,1112827,56.3
2021-07-19,NV,NVA,Nevada,3080156,,1289232,43.4
2021-07-19,NY,NYA,New York State,19453561,,10405387,56.0
2021-07-19,OH,OHA,Ohio,11689100,,5138891,45.9
2021-07-19,OK,OKA,Oklahoma,3956971,,1511126,39.6
2021-07-19,OR,ORA,Oregon,4217737,,2204526,55.3
2021-07-19,PA,PAA,Pennsylvania,12801989,,6294489,51.3
2021-07-19,PR,PRA,Puerto Rico,3193694,,1759147,58.7
2021-07-19,RI,RIA,Rhode Island,1059361,,608292,60.5
2021-07-19,RP,RPA,Republic of Palau,17907,,13287,74.2
2021-07-19,SC,SCA,South Carolina,5148714,,1986865,39.9
2021-07-19,SD,SDA,South Dakota,884659,,394910,46.3
2021-07-19,TN,TNA,Tennessee,6829174,,2548141,38.5
2021-07-19,TX,TXA,Texas,28995881,,11695494,42.9
2021-07-19,UT,UTA,Utah,3205958,,1318117,43.8
2021-07-19,VA,VAA,Virginia,8535519,,4299600,53.6
2021-07-19,VA2,VA2,Veterans Health,0,,2715584,0.0
2021-07-19,VI,VIA,Virgin Islands,104680,,35502,34.9
2021-07-19,VT,VTA,Vermont,623989,,393995,67.0
2021-07-19,WA,WAA,Washington,7614893,,4086364,56.7
2021-07-19,WI,WIA,Wisconsin,5822434,,2845732,51.1
2021-07-19,WV,WVA,West Virginia,1792147,,669028,38.8
2021-07-19,WY,WYA,Wyoming,578759,,202382,36.0
2021-07-19,LTC,LTC,Long Term Care,,,,
2021-07-20,US,USA,United States,331996199,,153816147,48.7
2021-07-20,AK,AKA,Alaska,731545,,311002,45.0
2021-07-20,AL,ALA,Alabama,4903185,,1618940,33.7
2021-07-20,AR,ARA,Arkansas,3017804,,1032050,35.4
2021-07-20,AS,ASA,American Samoa,55689,,21243,40.7
2021-07-20,AZ,AZA,Arizona,7278717,,3091297,44.6
2021-07-20,BP2,BP2,Bureau of Prisons,0,,98734,0.0
2021-07-20,CA,CAA,California,39512223,,19249123,51.8
2021-07-20,CO,COA,Colorado,5758736,,2904853,53.6
2021-07-20,CT,CTA,Connecticut,3565287,,2095851,62.4
2021-07-20,DC,DCA,District of Columbia,705749,,370787,54.0
2021-07-20,DD2,DD2,Dept of Defense,0,,1834570,0.0
2021-07-20,DE,DEA,Delaware,973764,,480950,51.9
2021-07-20,FL,FLA,Florida,21477737,,9939078,47.9
2021-07-20,FM,FMA,Federated States of Micronesia,103643,,28125,27.2
2021-07-20,GA,GAA,Georgia,10617423,,3880337,37.9
2021-07-20,GU,GUA,Guam,165768,,88264,57.7
2021-07-20,HI,HIA,Hawaii,1415872,,715448,53.0
2021-07-20,IA,IAA,Iowa,3155070,,1482711,49.1
2021-07-20,ID,IDA,Idaho,1787065,,659594,36.9
2021-07-20,IH2,IH2,Indian Health Svc,2082813,,634917,32.4
2021-07-20,IL,ILA,Illinois,12671821,,5716354,47.8
2021-07-20,IN,INA,Indiana,6732219,,2814190,43.6
2021-07-20,KS,KSA,Kansas,2913314,,1206864,43.1
2021-07-20,KY,KYA,Kentucky,4467673,,1928957,44.8
2021-07-20,LA,LAA,Louisiana,4648794,,1643630,36.2
2021-07-20,MA,MAA,Massachusetts,6892503,,4093435,63.2
2021-07-20,MD,MDA,Maryland,6045680,,3294526,57.9
2021-07-20,ME,MEA,Maine,1344212,,805019,62.9
2021-07-20,MH,MHA,Marshall Islands,58413,,16946,29.1
2021-07-20,MI,MIA,Michigan,9986857,,4608989,48.3
2021-07-20,MN,MNA,Minnesota,5639632,,2823997,53.2
2021-07-20,MO,MOA,Missouri,6137428,,2381886,40.3
2021-07-20,MP,MPA,Northern Mariana Islands,56882,,26341,50.5
2021-07-20,MS,MSA,Mississippi,2976149,,986249,33.9
2021-07-20,MT,MTA,Montana,1068778,,451888,43.9
2021-07-20,NC,NCA,North Carolina,10488084,,4320926,43.1
2021-07-20,ND,NDA,North Dakota,762062,,292294,39.6
2021-07-20,NE,NEA,Nebraska,1934408,,900453,48.9
2021-07-20,NH,NHA,New Hampshire,1359711,,747725,57.8
2021-07-20,NJ,NJA,New Jersey,8882190,,4807004,57.2
2021-07-20,NM,NMA,New Mexico,2096829,,1112867,56.3
2021-07-20,NV,NVA,Nevada,3080156,,1290525,43.5
2021-07-20,NY,NYA,New York State,19453561,,10415083,56.1
2021-07-20,OH,OHA,Ohio,11689100,,5142141,45.9
2021-07-20,OK,OKA,Oklahoma,3956971,,1511767,39.6
2021-07-20,OR,ORA,Oregon,4217737,,2207593,55.3
2021-07-20,PA,PAA,Pennsylvania,12801989,,6298280,51.4
2021-07-20,PR,PRA,Puerto Rico,3193694,,1759563,58.7
2021-07-20,RI,RIA,Rhode Island,1059361,,608721,60.6
2021-07-20,RP,RPA,Republic of Palau,17907,,13458,75.2
2021-07-20,SC,SCA,South Carolina,5148714,,1988666,40.0
2021-07-20,SD,SDA,South Dakota,884659,,395175,46.3
2021-07-20,TN,TNA,Tennessee,6829174,,2549489,38.5
2021-07-20,TX,TXA,Texas,28995881,,11719204,43.0
2021-07-20,UT,UTA,Utah,3205958,,1322304,44.0
2021-07-20,VA,VAA,Virginia,8535519,,4303135,53.7
2021-07-20,VA2,VA2,Veterans Health,0,,2715873,0.0
2021-07-20,VI,VIA,Virgin Islands,104680,,35598,35.0
2021-07-20,VT,VTA,Vermont,623989,,394193,67.0
2021-07-20,WA,WAA,Washington,7614893,,4089510,56.7
2021-07-20,WI,WIA,Wisconsin,5822434,,2846770,51.2
2021-07-20,WV,WVA,West Virginia,1792147,,669232,38.8
2021-07-20,WY,WYA,Wyoming,578759,,202327,36.0
2021-07-20,LTC,LTC,Long Term Care,,,,
2021-07-21,US,USA,United States,331996199,,154028105,48.8
2021-07-21,AK,AKA,Alaska,731545,,311314,45.1
2021-07-21,AL,ALA,Alabama,4903185,,1623408,33.9
2021-07-21,AR,ARA,Arkansas,3017804,,1034168,35.5
2021-07-21,AS,ASA,American Samoa,55689,,21362,41.0
2021-07-21,AZ,AZA,Arizona,7278717,,3094385,44.6
2021-07-21,BP2,BP2,Bureau of Prisons,0,,98862,0.0
2021-07-21,CA,CAA,California,39512223,,19277416,51.9
2021-07-21,CO,COA,Colorado,5758736,,2908964,53.7
2021-07-21,CT,CTA,Connecticut,3565287,,2097920,62.5
2021-07-21,DC,DCA,District of Columbia,705749,,371148,54.1
2021-07-21,DD2,DD2,Dept of Defense,0,,1841842,0.0
2021-07-21,DE,DEA,Delaware,973764,,481478,51.9
2021-07-21,FL,FLA,Florida,21477737,,9954795,47.9
2021-07-21,FM,FMA,Federated States of Micronesia,103643,,28308,27.3
2021-07-21,GA,GAA,Georgia,10617423,,3889704,38.0
2021-07-21,GU,GUA,Guam,165768,,88708,58.1
2021-07-21,HI,HIA,Hawaii,1415872,,716374,53.1
2021-07-21,IA,IAA,Iowa,3155070,,1483774,49.1
2021-07-21,ID,IDA,Idaho,1787065,,660213,37.0
2021-07-21,IH2,IH2,Indian Health Svc,2082813,,635466,32.4
2021-07-21,IL,ILA,Illinois,12671821,,5722979,47.8
2021-07-21,IN,INA,Indiana,6732219,,2817255,43.6
2021-07-21,KS,KSA,Kansas,2913314,,1208739,43.2
2021-07-21,KY,KYA,Kentucky,4467673,,1931857,44.9
2021-07-21,LA,LAA,Louisiana,4648794,,1645884,36.3
2021-07-21,MA,MAA,Massachusetts,6892503,,4096426,63.3
2021-07-21,MD,MDA,Maryland,6045680,,3301022,58.0
2021-07-21,ME,MEA,Maine,1344212,,805559,62.9
2021-07-21,MH,MHA,Marshall Islands,58413,,16946,29.1
2021-07-21,MI,MIA,Michigan,9986857,,4613001,48.4
2021-07-21,MN,MNA,Minnesota,5639632,,2826558,53.2
2021-07-21,MO,MOA,Missouri,6137428,,2386827,40.4
2021-07-21,MP,MPA,Northern Mariana Islands,56882,,26376,50.6
2021-07-21,MS,MSA,Mississippi,2976149,,987576,33.9
2021-07-21,MT,MTA,Montana,1068778,,452173,43.9
2021-07-21,NC,NCA,North Carolina,10488084,,4326271,43.2
2021-07-21,ND,NDA,North Dakota,762062,,292611,39.7
2021-07-21,NE,NEA,Nebraska,1934408,,901605,48.9
2021-07-21,NH,NHA,New Hampshire,1359711,,748046,57.8
2021-07-21,NJ,NJA,New Jersey,8882190,,4814850,57.3
2021-07-21,NM,NMA,New Mexico,2096829,,1114065,56.3
2021-07-21,NV,NVA,Nevada,3080156,,1292410,43.6
2021-07-21,NY,NYA,New York State,19453561,,10429794,56.2
2021-07-21,OH,OHA,Ohio,11689100,,5145749,46.0
2021-07-21,OK,OKA,Oklahoma,3956971,,1513492,39.6
2021-07-21,OR,ORA,Oregon,4217737,,2207668,55.4
2021-07-21,PA,PAA,Pennsylvania,12801989,,6311157,51.5
2021-07-21,PR,PRA,Puerto Rico,3193694,,1764359,58.9
2021-07-21,RI,RIA,Rhode Island,1059361,,609261,60.7
2021-07-21,RP,RPA,Republic of Palau,17907,,13458,75.2
2021-07-21,SC,SCA,South Carolina,5148714,,1990938,40.0
2021-07-21,SD,SDA,South Dakota,884659,,395308,46.4
2021-07-21,TN,TNA,Tennessee,6829174,,2552564,38.5
2021-07-21,TX,TXA,Texas,28995881,,11739818,43.1
2021-07-21,UT,UTA,Utah,3205958,,1322390,44.0
2021-07-21,VA,VAA,Virginia,8535519,,4307674,53.7
2021-07-21,VA2,VA2,Veterans Health,0,,2717610,0.0
2021-07-21,VI,VIA,Virgin Islands,104680,,35690,35.1
2021-07-21,VT,VTA,Vermont,623989,,394316,67.1
2021-07-21,WA,WAA,Washington,7614893,,4093984,56.8
2021-07-21,WI,WIA,Wisconsin,5822434,,2848825,51.2
2021-07-21,WV,WVA,West Virginia,1792147,,669509,38.9
2021-07-21,WY,WYA,Wyoming,578759,,202929,36.2
2021-07-21,LTC,LTC,Long Term Care,,,,
2021-07-22,US,USA,United States,331996199,,154251871,48.8
2021-07-22,AK,AKA,Alaska,731545,,311624,45.1
2021-07-22,AL,ALA,Alabama,4903185,,1626047,33.9
2021-07-22,AR,ARA,Arkansas,3017804,,1036444,35.6
2021-07-22,AS,ASA,American Samoa,55689,,21383,41.1
2021-07-22,AZ,AZA,Arizona,7278717,,3098387,44.7
2021-07-22,BP2,BP2,Bureau of Prisons,0,,98867,0.0
2021-07-22,CA,CAA,California,39512223,,19307771,52.0
2021-07-22,CO,COA,Colorado,5758736,,2913078,53.8
2021-07-22,CT,CTA,Connecticut,3565287,,2100814,62.6
2021-07-22,DC,DCA,District of Columbia,705749,,371679,54.1
2021-07-22,DD2,DD2,Dept of Defense,0,,1846821,0.0
2021-07-22,DE,DEA,Delaware,973764,,482271,52.0
2021-07-22,FL,FLA,Florida,21477737,,9975941,48.1
2021-07-22,FM,FMA,Federated States of Micronesia,103643,,28489,27.5
2021-07-22,GA,GAA,Georgia,10617423,,3890049,38.0
2021-07-22,GU,GUA,Guam,165768,,88713,58.1
2021-07-22,HI,HIA,Hawaii,1415872,,716951,53.1
2021-07-22,IA,IAA,Iowa,3155070,,1485261,49.2
2021-07-22,ID,IDA,Idaho,1787065,,661020,37.0
2021-07-22,IH2,IH2,Indian Health Svc,2082813,,636054,32.5
2021-07-22,IL,ILA,Illinois,12671821,,5732276,47.9
2021-07-22,IN,INA,Indiana,6732219,,2821345,43.7
2021-07-22,KS,KSA,Kansas,2913314,,1210425,43.2
2021-07-22,KY,KYA,Kentucky,4467673,,1934552,45.0
2021-07-22,LA,LAA,Louisiana,4648794,,1648693,36.4
2021-07-22,MA,MAA,Massachusetts,6892503,,4100616,63.3
2021-07-22,MD,MDA,Maryland,6045680,,3305731,58.1
2021-07-22,ME,MEA,Maine,1344212,,806446,63.0
2021-07-22,MH,MHA,Marshall Islands,58413,,16993,29.1
2021-07-22,MI,MIA,Michigan,9986857,,4617850,48.4
2021-07-22,MN,MNA,Minnesota,5639632,,2829685,53.3
2021-07-22,MO,MOA,Missouri,6137428,,2391549,40.5
2021-07-22,MP,MPA,Northern Mariana Islands,56882,,26398,50.6
2021-07-22,MS,MSA,Mississippi,2976149,,989401,34.0
2021-07-22,MT,MTA,Montana,1068778,,452607,43.9
2021-07-22,NC,NCA,North Carolina,10488084,,4331588,43.2
2021-07-22,ND,NDA,North Dakota,762062,,292889,39.7
2021-07-22,NE,NEA,Nebraska,1934408,,901664,48.9
2021-07-22,NH,NHA,New Hampshire,1359711,,748589,57.9
2021-07-22,NJ,NJA,New Jersey,8882190,,4822124,57.4
2021-07-22,NM,NMA,New Mexico,2096829,,1115805,56.5
2021-07-22,NV,NVA,Nevada,3080156,,1294281,43.6
2021-07-22,NY,NYA,New York State,19453561,,10446656,56.3
2021-07-22,OH,OHA,Ohio,11689100,,5150728,46.0
2021-07-22,OK,OKA,Oklahoma,3956971,,1515834,39.7
2021-07-22,OR,ORA,Oregon,4217737,,2207793,55.4
2021-07-22,PA,PAA,Pennsylvania,12801989,,6319149,51.6
2021-07-22,PR,PRA,Puerto Rico,3193694,,1772893,59.2
2021-07-22,RI,RIA,Rhode Island,1059361,,610199,60.8
2021-07-22,RP,RPA,Republic of Palau,17907,,13458,75.2
2021-07-22,SC,SCA,South Carolina,5148714,,1994398,40.1
2021-07-22,SD,SDA,South Dakota,884659,,396206,46.5
2021-07-22,TN,TNA,Tennessee,6829174,,2556815,38.6
2021-07-22,TX,TXA,Texas,28995881,,11751926,43.1
2021-07-22,UT,UTA,Utah,3205958,,1328680,44.2
2021-07-22,VA,VAA,Virginia,8535519,,4313760,53.8
2021-07-22,VA2,VA2,Veterans Health,0,,2719577,0.0
2021-07-22,VI,VIA,Virgin Islands,104680,,35772,35.2
2021-07-22,VT,VTA,Vermont,623989,,394613,67.1
2021-07-22,WA,WAA,Washington,7614893,,4100035,56.9
2021-07-22,WI,WIA,Wisconsin,5822434,,2852536,51.3
2021-07-22,WV,WVA,West Virginia,1792147,,669811,38.9
2021-07-22,WY,WYA,Wyoming,578759,,203221,36.2
2021-07-22,LTC,LTC,Long Term Care,,,,
2021-07-23,US,USA,United States,331996199,,154461507,48.9
2021-07-23,AK,AKA,Alaska,731545,,311947,45.2
2021-07-23,AL,ALA,Alabama,4903185,,1626259,33.9
2021-07-23,AR,ARA,Arkansas,3017804,,1038488,35.7
2021-07-23,AS,ASA,American Samoa,55689,,21385,41.1
2021-07-23,AZ,AZA,Arizona,7278717,,3102290,44.8
2021-07-23,BP2,BP2,Bureau of Prisons,0,,99199,0.0
2021-07-23,CA,CAA,California,39512223,,19340613,52.1
2021-07-23,CO,COA,Colorado,5758736,,2916473,53.8
2021-07-23,CT,CTA,Connecticut,3565287,,2103370,62.7
2021-07-23,DC,DCA,District of Columbia,705749,,372154,54.2
2021-07-23,DD2,DD2,Dept of Defense,0,,1851721,0.0
2021-07-23,DE,DEA,Delaware,973764,,483021,52.1
2021-07-23,FL,FLA,Florida,21477737,,9993698,48.2
2021-07-23,FM,FMA,Federated States of Micronesia,103643,,28731,27.7
2021-07-23,GA,GAA,Georgia,10617423,,3890414,38.0
2021-07-23,GU,GUA,Guam,165768,,89160,58.4
2021-07-23,HI,HIA,Hawaii,1415872,,717627,53.2
2021-07-23,IA,IAA,Iowa,3155070,,1486613,49.3
2021-07-23,ID,IDA,Idaho,1787065,,661692,37.1
2021-07-23,IH2,IH2,Indian Health Svc,2082813,,636702,32.5
2021-07-23,IL,ILA,Illinois,12671821,,5740797,48.0
2021-07-23,IN,INA,Indiana,6732219,,2825194,43.8
2021-07-23,KS,KSA,Kansas,2913314,,1212021,43.3
2021-07-23,KY,KYA,Kentucky,4467673,,1937504,45.1
2021-07-23,LA,LAA,Louisiana,4648794,,1651511,36.4
2021-07-23,MA,MAA,Massachusetts,6892503,,4104384,63.4
2021-07-23,MD,MDA,Maryland,6045680,,3310006,58.2
2021-07-23,ME,MEA,Maine,1344212,,807188,63.1
2021-07-23,MH,MHA,Marshall Islands,58413,,17071,29.3
2021-07-23,MI,MIA,Michigan,9986857,,4622811,48.5
2021-07-23,MN,MNA,Minnesota,5639632,,2832840,53.4
2021-07-23,MO,MOA,Missouri,6137428,,2396769,40.6
2021-07-23,MP,MPA,Northern Mariana Islands,56882,,26460,50.7
2021-07-23,MS,MSA,Mississippi,2976149,,989533,34.0
2021-07-23,MT,MTA,Montana,1068778,,453094,44.0
2021-07-23,NC,NCA,North Carolina,10488084,,4335460,43.3
2021-07-23,ND,NDA,North Dakota,762062,,293219,39.8
2021-07-23,NE,NEA,Nebraska,1934408,,901730,48.9
2021-07-23,NH,NHA,New Hampshire,1359711,,748951,57.9
2021-07-23,NJ,NJA,New Jersey,8882190,,4829451,57.5
2021-07-23,NM,NMA,New Mexico,2096829,,1117169,56.5
2021-07-23,NV,NVA,Nevada,3080156,,1296322,43.7
2021-07-23,NY,NYA,New York State,19453561,,10462347,56.4
2021-07-23,OH,OHA,Ohio,11689100,,5156894,46.1
2021-07-23,OK,OKA,Oklahoma,3956971,,1518024,39.8
2021-07-23,OR,ORA,Oregon,4217737,,2213092,55.5
2021-07-23,PA,PAA,Pennsylvania,12801989,,6329301,51.7
2021-07-23,PR,PRA,Puerto Rico,3193694,,1772960,59.2
2021-07-23,RI,RIA,Rhode Island,1059361,,610911,60.9
2021-07-23,RP,RPA,Republic of Palau,17907,,13459,75.2
2021-07-23,SC,SCA,South Carolina,5148714,,1997121,40.2
2021-07-23,SD,SDA,South Dakota,884659,,396508,46.5
2021-07-23,TN,TNA,Tennessee,6829174,,2560298,38.7
2021-07-23,TX,TXA,Texas,28995881,,11769289,43.2
2021-07-23,UT,UTA,Utah,3205958,,1328735,44.2
2021-07-23,VA,VAA,Virginia,8535519,,4319973,53.9
2021-07-23,VA2,VA2,Veterans Health,0,,2721582,0.0
2021-07-23,VI,VIA,Virgin Islands,104680,,35853,35.3
2021-07-23,VT,VTA,Vermont,623989,,394855,67.2
2021-07-23,WA,WAA,Washington,7614893,,4105985,57.0
2021-07-23,WI,WIA,Wisconsin,5822434,,2855669,51.4
2021-07-23,WV,WVA,West Virginia,1792147,,670253,38.9
2021-07-23,WY,WYA,Wyoming,578759,,203503,36.3
2021-07-23,LTC,LTC,Long Term Care,,,,
2021-07-24,US,USA,United States,331996199,,154699914,49.0
2021-07-24,AK,AKA,Alaska,731545,,312342,45.2
2021-07-24,AL,ALA,Alabama,4903185,,1628560,34.0
2021-07-24,AR,ARA,Arkansas,3017804,,1042961,35.9
2021-07-24,AS,ASA,American Samoa,55689,,21464,41.3
2021-07-24,AZ,AZA,Arizona,7278717,,3106031,44.8
2021-07-24,BP2,BP2,Bureau of Prisons,0,,99204,0.0
2021-07-24,CA,CAA,California,39512223,,19372900,52.2
2021-07-24,CO,COA,Colorado,5758736,,2920916,53.9
2021-07-24,CT,CTA,Connecticut,3565287,,2105974,62.8
2021-07-24,DC,DCA,District of Columbia,705749,,372784,54.3
2021-07-24,DD2,DD2,Dept of Defense,0,,1855649,0.0
2021-07-24,DE,DEA,Delaware,973764,,483841,52.2
2021-07-24,FL,FLA,Florida,21477737,,10007739,48.2
2021-07-24,FM,FMA,Federated States of Micronesia,103643,,28731,27.7
2021-07-24,GA,GAA,Georgia,10617423,,3890843,38.0
2021-07-24,GU,GUA,Guam,165768,,89177,58.4
2021-07-24,HI,HIA,Hawaii,1415872,,717759,53.2
2021-07-24,IA,IAA,Iowa,3155070,,1488111,49.3
2021-07-24,ID,IDA,Idaho,1787065,,662483,37.1
2021-07-24,IH2,IH2,Indian Health Svc,2082813,,637303,32.6
2021-07-24,IL,ILA,Illinois,12671821,,5747035,48.1
2021-07-24,IN,INA,Indiana,6732219,,2828800,43.9
2021-07-24,KS,KSA,Kansas,2913314,,1247825,44.8
2021-07-24,KY,KYA,Kentucky,4467673,,1940033,45.1
2021-07-24,LA,LAA,Louisiana,4648794,,1654190,36.5
2021-07-24,MA,MAA,Massachusetts,6892503,,4108037,63.5
2021-07-24,MD,MDA,Maryland,6045680,,3314368,58.3
2021-07-24,ME,MEA,Maine,1344212,,807954,63.2
2021-07-24,MH,MHA,Marshall Islands,58413,,17083,29.3
2021-07-24,MI,MIA,Michigan,9986857,,4626855,48.6
2021-07-24,MN,MNA,Minnesota,5639632,,2835991,53.4
2021-07-24,MO,MOA,Missouri,6137428,,2404857,40.7
2021-07-24,MP,MPA,Northern Mariana Islands,56882,,26507,50.9
2021-07-24,MS,MSA,Mississippi,2976149,,993176,34.2
2021-07-24,MT,MTA,Montana,1068778,,453544,44.1
2021-07-24,NC,NCA,North Carolina,10488084,,4343574,43.4
2021-07-24,ND,NDA,North Dakota,762062,,293575,39.9
2021-07-24,NE,NEA,Nebraska,1934408,,904656,49.1
2021-07-24,NH,NHA,New Hampshire,1359711,,749511,57.9
2021-07-24,NJ,NJA,New Jersey,8882190,,4838772,57.6
2021-07-24,NM,NMA,New Mexico,2096829,,1118222,56.6
2021-07-24,NV,NVA,Nevada,3080156,,1298945,43.8
2021-07-24,NY,NYA,New York State,19453561,,10480448,56.5
2021-07-24,OH,OHA,Ohio,11689100,,5161942,46.1
2021-07-24,OK,OKA,Oklahoma,3956971,,1520240,39.9
2021-07-24,OR,ORA,Oregon,4217737,,2213185,55.5
2021-07-24,PA,PAA,Pennsylvania,12801989,,6339803,51.8
2021-07-24,PR,PRA,Puerto Rico,3193694,,1776041,59.3
2021-07-24,RI,RIA,Rhode Island,1059361,,611517,60.9
2021-07-24,RP,RPA,Republic of Palau,17907,,13459,75.2
2021-07-24,SC,SCA,South Carolina,5148714,,1999595,40.2
2021-07-24,SD,SDA,South Dakota,884659,,396962,46.6
2021-07-24,TN,TNA,Tennessee,6829174,,2563938,38.7
2021-07-24,TX,TXA,Texas,28995881,,11769289,43.2
2021-07-24,UT,UTA,Utah,3205958,,1328815,44.2
2021-07-24,VA,VAA,Virginia,8535519,,4325817,54.0
2021-07-24,VA2,VA2,Veterans Health,0,,2723317,0.0
2021-07-24,VI,VIA,Virgin Islands,104680,,35933,35.4
2021-07-24,VT,VTA,Vermont,623989,,395123,67.2
2021-07-24,WA,WAA,Washington,7614893,,4112552,57.1
2021-07-24,WI,WIA,Wisconsin,5822434,,2858756,51.4
2021-07-24,WV,WVA,West Virginia,1792147,,670599,38.9
2021-07-24,WY,WYA,Wyoming,578759,,203818,36.3
2021-07-24,LTC,LTC,Long Term Care,,,,
2021-07-25,US,USA,United States,331996199,,154944372,49.1
2021-07-25,AK,AKA,Alaska,731545,,312372,45.2
2021-07-25,AL,ALA,Alabama,4903185,,1631217,34.0
2021-07-25,AR,ARA,Arkansas,3017804,,1045298,36.0
2021-07-25,AS,ASA,American Samoa,55689,,21464,41.3
2021-07-25,AZ,AZA,Arizona,7278717,,3109695,44.9
2021-07-25,BP2,BP2,Bureau of Prisons,0,,99204,0.0
2021-07-25,CA,CAA,California,39512223,,19410586,52.3
2021-07-25,CO,COA,Colorado,5758736,,2923962,54.0
2021-07-25,CT,CTA,Connecticut,3565287,,2108224,62.9
2021-07-25,DC,DCA,District of Columbia,705749,,373235,54.4
2021-07-25,DD2,DD2,Dept of Defense,0,,1861616,0.0
2021-07-25,DE,DEA,Delaware,973764,,484666,52.3
2021-07-25,FL,FLA,Florida,21477737,,10050583,48.5
2021-07-25,FM,FMA,Federated States of Micronesia,103643,,28737,27.7
2021-07-25,GA,GAA,Georgia,10617423,,3891253,38.0
2021-07-25,GU,GUA,Guam,165768,,89344,58.6
2021-07-25,HI,HIA,Hawaii,1415872,,718603,53.3
2021-07-25,IA,IAA,Iowa,3155070,,1488163,49.3
2021-07-25,ID,IDA,Idaho,1787065,,663327,37.2
2021-07-25,IH2,IH2,Indian Health Svc,2082813,,637754,32.6
2021-07-25,IL,ILA,Illinois,12671821,,5753591,48.1
2021-07-25,IN,INA,Indiana,6732219,,2832231,43.9
2021-07-25,KS,KSA,Kansas,2913314,,1249825,44.9
2021-07-25,KY,KYA,Kentucky,4467673,,1942560,45.2
2021-07-25,LA,LAA,Louisiana,4648794,,1657168,36.6
2021-07-25,MA,MAA,Massachusetts,6892503,,4111634,63.5
2021-07-25,MD,MDA,Maryland,6045680,,3317917,58.4
2021-07-25,ME,MEA,Maine,1344212,,808039,63.2
2021-07-25,MH,MHA,Marshall Islands,58413,,17101,29.3
2021-07-25,MI,MIA,Michigan,9986857,,4631219,48.6
2021-07-25,MN,MNA,Minnesota,5639632,,2838372,53.5
2021-07-25,MO,MOA,Missouri,6137428,,2409464,40.8
2021-07-25,MP,MPA,Northern Mariana Islands,56882,,26508,50.9
2021-07-25,MS,MSA,Mississippi,2976149,,993356,34.2
2021-07-25,MT,MTA,Montana,1068778,,453589,44.1
2021-07-25,NC,NCA,North Carolina,10488084,,4349535,43.4
2021-07-25,ND,NDA,North Dakota,762062,,293887,39.9
